"","disasterNumber","state.x","county","city","zipCode","validRegistrations","totalInspected","totalInspectedWithNoDamage","totalWithModerateDamage","totalWithMajorDamage","totalWithSubstantialDamage","approvedForFemaAssistance","totalApprovedIhpAmount","repairReplaceAmount","rentalAmount","otherNeedsAmount","approvedBetween1And10000","approvedBetween10001And25000","approvedBetween25001AndMax","totalMaxGrants","id","femaDeclarationString","state.y","declarationType","declarationDate","fyDeclared","incidentType","declarationTitle","ihProgramDeclared","iaProgramDeclared","paProgramDeclared","hmProgramDeclared","incidentBeginDate","incidentEndDate","disasterCloseoutDate"
"12527",4486,"FL","Indian River (County)","BUREAU BEACH","32960",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdf8a","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12528",4486,"FL","Indian River (County)","GIFFORD","32960",1,0,1,0,0,0,1,3609,0,0,3609,1,0,0,1,"624804b9cbab24a500afdf8b","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12529",4486,"FL","Indian River (County)","VERO BEACH","32960",122,0,122,0,0,0,90,510738.5,0,0,510738.5,88,2,0,90,"624804b9cbab24a500afdf8c","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12530",4486,"FL","Broward (County)","DANIA","33004",2,0,2,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdf93","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12531",4486,"FL","Broward (County)","DANIA BEACH","33004",2,0,2,0,0,0,2,8120,0,0,8120,2,0,0,2,"624804b9cbab24a500afdf94","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12532",4486,"FL","Miami-Dade (County)","HIALEAH","33010",54,0,54,0,0,0,39,149551.9,0,0,149551.9,39,0,0,39,"624804b9cbab24a500afdf98","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12533",4486,"FL","Miami-Dade (County)","HIALEAH","33012",94,0,94,0,0,0,70,275751.7,0,0,275751.7,70,0,0,70,"624804b9cbab24a500afdf99","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12534",4486,"FL","Miami-Dade (County)","HIALEAH ","33013",1,0,1,0,0,0,1,3191,0,0,3191,1,0,0,1,"624804b9cbab24a500afdf9e","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12535",4486,"FL","Miami-Dade (County)","MIAMI LAKES","33014",5,0,5,0,0,0,3,20191,0,0,20191,3,0,0,3,"624804b9cbab24a500afdfa1","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12536",4486,"FL","Miami-Dade (County)","COUNTRY CLUB","33015",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdfa2","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12537",4486,"FL","Miami-Dade (County)","MIAMI LAKES","33015",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdfa4","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12538",4486,"FL","Broward (County)","PEMBROKE","33024",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdfb7","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12539",4486,"FL","Broward (County)","PEMBROKE PINE","33024",2,0,2,0,0,0,2,5308.57,0,0,5308.57,2,0,0,2,"624804b9cbab24a500afdfb8","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12540",4486,"FL","Broward (County)","PEMBROOK PINES","33024",1,0,1,0,0,0,1,3792,0,0,3792,1,0,0,1,"624804b9cbab24a500afdfba","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12541",4486,"FL","Broward (County)","HOLLYWOOD","33025",4,0,4,0,0,0,2,11190,0,0,11190,2,0,0,2,"624804b9cbab24a500afdfbb","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12542",4486,"FL","Broward (County)","PEMBROKE PINES","33026",8,0,8,0,0,0,7,28566.89,0,0,28566.89,7,0,0,7,"624804b9cbab24a500afdfc0","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12543",4486,"FL","Broward (County)","MIRAMAR","33027",1,0,1,0,0,0,1,6224,0,0,6224,1,0,0,1,"624804b9cbab24a500afdfc2","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12544",4486,"FL","Broward (County)","HOLLYWOOD","33028",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdfc4","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12545",4486,"FL","Broward (County)","PEMBROKE PINE","33028",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdfc7","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12546",4486,"FL","Broward (County)","PEMBROKE PINES","33028",305,0,305,0,0,0,209,1211959,0,0,1211959,208,1,0,209,"624804b9cbab24a500afdfc8","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12547",4486,"FL","Miami-Dade (County)","PEMBROKE PINES","33028",2,0,2,0,0,0,1,12300.07,0,0,12300.07,0,1,0,1,"624804b9cbab24a500afdfcb","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12548",4486,"FL","Miami-Dade (County)","FLORIDA CITY","33034",4,0,4,0,0,0,3,15638.22,0,0,15638.22,3,0,0,3,"624804b9cbab24a500afdfd6","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12549",4486,"FL","Miami-Dade (County)","HOMESTEAD","33035",2,0,2,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afdfd8","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12550",4486,"FL","Monroe (County)","KEY WEST","33040",14,0,14,0,0,0,8,50767.54,0,0,50767.54,8,0,0,8,"624804b9cbab24a500afdfd9","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12551",4486,"FL","Monroe (County)","MARATHON","33050",2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdfdb","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12552",4486,"FL","Miami-Dade (County)","OPA LOCKA","33054",8,0,8,0,0,0,2,5331,0,0,5331,2,0,0,2,"624804b9cbab24a500afdfdd","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12553",4486,"FL","Miami-Dade (County)","MIAMI DADE","33057",1,0,1,0,0,0,1,2333.75,0,0,2333.75,1,0,0,1,"624804b9cbab24a500afdfe3","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12554",4486,"FL","Broward (County)","POMPANO BEACH","33062",5,0,5,0,0,0,5,28637.19,0,0,28637.19,5,0,0,5,"624804b9cbab24a500afdfe6","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12555",4486,"FL","Broward (County)","LIGHTHOUSE PT","33064",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdfee","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12556",4486,"FL","Broward (County)","POMPANO BEACH","33064",61,0,61,0,0,0,49,289650.9,0,0,289650.9,49,0,0,49,"624804b9cbab24a500afdfef","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12557",4486,"FL","Broward (County)","CORAL SPRINGS","33065",145,0,145,0,0,0,100,646626.7,0,0,646626.7,100,0,0,100,"624804b9cbab24a500afdff0","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12558",4486,"FL","Broward (County)","COCONUT CREEK","33066",4,0,4,0,0,0,3,6279.88,0,0,6279.88,3,0,0,3,"624804b9cbab24a500afdff2","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12559",4486,"FL","Broward (County)","MARGATE","33068",5,0,5,0,0,0,4,36000,0,0,36000,4,0,0,4,"624804b9cbab24a500afdff6","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12560",4486,"FL","Broward (County)","POMPANO BEACH","33068",3,0,3,0,0,0,2,17882,0,0,17882,2,0,0,2,"624804b9cbab24a500afdff8","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12561",4486,"FL","Broward (County)","POMPANO BEACH","33069",7,0,7,0,0,0,5,18739.95,0,0,18739.95,5,0,0,5,"624804b9cbab24a500afdff9","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12562",4486,"FL","Monroe (County)","TAVERNIER","33070",5,0,5,0,0,0,4,20767.23,0,0,20767.23,4,0,0,4,"624804b9cbab24a500afdffa","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12563",4486,"FL","Broward (County)","PARKLAND","33076",2,0,2,0,0,0,2,10598.94,0,0,10598.94,2,0,0,2,"624804b9cbab24a500afdfff","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12564",4486,"FL","Miami-Dade (County)","COCONUT GROVE","33133",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afe00d","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12565",4486,"FL","Nassau (County)","MIAMI","33133",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afe010","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12566",4486,"FL","Wakulla (County)","MIAMI","33136",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afe017","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12567",4486,"FL","Miami-Dade (County)","MIAMI","33137",13,0,13,0,0,0,8,31042.15,0,0,31042.15,8,0,0,8,"624804b9cbab24a500afe018","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12568",4486,"FL","Miami-Dade (County)","MIAMI SHORES","33138",2,0,2,0,0,0,1,5795.17,0,0,5795.17,1,0,0,1,"624804b9cbab24a500afe01a","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12569",4486,"FL","Miami-Dade (County)","MIAMI","33144",5,0,5,0,0,0,4,17340,0,0,17340,4,0,0,4,"624804b9cbab24a500afe026","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12570",4486,"FL","Miami-Dade (County)","NORTH MIAMI","33150",1,0,1,0,0,0,1,9000,0,0,9000,1,0,0,1,"624804b9cbab24a500afe02e","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12571",4486,"FL","Miami-Dade (County)","MIAMI","33155",43,0,43,0,0,0,28,133203.3,0,0,133203.3,28,0,0,28,"624804b9cbab24a500afe031","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12572",4486,"FL","Miami-Dade (County)","MIAMI","33156",13,0,13,0,0,0,9,32491.48,0,0,32491.48,9,0,0,9,"624804b9cbab24a500afe033","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12573",4486,"FL","Miami-Dade (County)","MIAMI","33160",1,0,1,0,0,0,1,1235,0,0,1235,1,0,0,1,"624804b9cbab24a500afe039","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12574",4486,"FL","Miami-Dade (County)","MIAMI","33161",18,0,18,0,0,0,13,94799,0,0,94799,13,0,0,13,"624804b9cbab24a500afe03c","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12575",4486,"FL","Lee (County)","MIAMI SPRINGS","33166",4,0,4,0,0,0,4,19484,0,0,19484,4,0,0,4,"624804b9cbab24a500afe042","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12576",4486,"FL","Miami-Dade (County)","DORAL","33166",1,0,1,0,0,0,1,5822.3,0,0,5822.3,1,0,0,1,"624804b9cbab24a500afe043","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12577",4486,"FL","Miami-Dade (County)","MIAMI","33169",91,0,91,0,0,0,61,388859.1,0,0,388859.1,61,0,0,61,"624804b9cbab24a500afe04c","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12578",4486,"FL","Miami-Dade (County)","MIAMI GARDENS","33169",8,0,8,0,0,0,5,36956.16,0,0,36956.16,5,0,0,5,"624804b9cbab24a500afe04e","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12579",4486,"FL","Miami-Dade (County)","MIAMI","33173",9,0,9,0,0,0,6,41596.15,0,0,41596.15,5,1,0,6,"624804b9cbab24a500afe055","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12580",4486,"FL","Miami-Dade (County)","MIAMI","33175",275,0,275,0,0,0,186,852224.6,0,0,852224.6,182,4,0,186,"624804b9cbab24a500afe058","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12581",4486,"FL","Miami-Dade (County)","MIAMI","33179",14,0,14,0,0,0,8,54990,0,0,54990,8,0,0,8,"624804b9cbab24a500afe063","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12582",4486,"FL","Miami-Dade (County)","MIAMI GARDENS","33179",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afe064","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12583",4486,"FL","Broward (County)","AVENTURA","33180",3,0,3,0,0,0,3,23897.59,0,0,23897.59,3,0,0,3,"624804b9cbab24a500afe065","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12584",4486,"FL","Miami-Dade (County)","MIAMI","33180",45,0,45,0,0,0,32,192572.6,0,0,192572.6,32,0,0,32,"624804b9cbab24a500afe069","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12585",4486,"FL","Miami-Dade (County)","NORTH MIAMI","33181",5,0,5,0,0,0,4,24439,0,0,24439,4,0,0,4,"624804b9cbab24a500afe06a","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12586",4486,"FL","Miami-Dade (County)","MIAMI","33182",6,0,6,0,0,0,4,15705,0,0,15705,4,0,0,4,"624804b9cbab24a500afe06c","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12587",4486,"FL","Miami-Dade (County)","MIAMI","33184",6,0,6,0,0,0,4,24916.11,0,0,24916.11,4,0,0,4,"624804b9cbab24a500afe06e","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12588",4486,"FL","Brevard (County)","MERRITT ISLAND","32952",2,0,2,0,0,0,1,4274,0,0,4274,1,0,0,1,"624804b9cbab24a500afdf85","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12589",4486,"FL","Indian River (County)","SEBASTIAN","32958",29,0,29,0,0,0,22,88799.37,0,0,88799.37,22,0,0,22,"624804b9cbab24a500afdf89","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12590",4486,"FL","Indian River (County)","VERO BEACH","32962",5,0,5,0,0,0,5,17302.08,0,0,17302.08,5,0,0,5,"624804b9cbab24a500afdf8d","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12591",4486,"FL","Indian River (County)","VERO BEACH","32963",10,0,10,0,0,0,9,64106.67,0,0,64106.67,8,1,0,9,"624804b9cbab24a500afdf8e","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12592",4486,"FL","Indian River (County)","VERO BEACH","32967",11,0,11,0,0,0,5,35078,0,0,35078,5,0,0,5,"624804b9cbab24a500afdf90","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12593",4486,"FL","Indian River (County)","WABASSO","32970",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdf92","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12594",4486,"FL","Broward (County)","HALLANDALE BEACH","33009",3,0,3,0,0,0,1,1271,0,0,1271,1,0,0,1,"624804b9cbab24a500afdf97","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12595",4486,"FL","Miami-Dade (County)","HIALEAH","33014",7,0,7,0,0,0,6,6028.87,0,0,6028.87,6,0,0,6,"624804b9cbab24a500afdfa0","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12596",4486,"FL","Miami-Dade (County)","HIALEAH","33015",19,0,19,0,0,0,14,51487.16,0,0,51487.16,14,0,0,14,"624804b9cbab24a500afdfa3","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12597",4486,"FL","Miami-Dade (County)","HIALEAH","33016",245,0,245,0,0,0,174,794655.9,0,0,794655.9,172,2,0,174,"624804b9cbab24a500afdfa5","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12598",4486,"FL","Miami-Dade (County)","MIAMI LAKES","33016",20,0,20,0,0,0,12,67852.95,0,0,67852.95,12,0,0,12,"624804b9cbab24a500afdfa7","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12599",4486,"FL","Miami-Dade (County)","HIALEAH","33018",10,0,10,0,0,0,6,15931,0,0,15931,6,0,0,6,"624804b9cbab24a500afdfa8","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12600",4486,"FL","Miami-Dade (County)","HOLLYWOOD","33021",1,0,1,0,0,0,1,8340,0,0,8340,1,0,0,1,"624804b9cbab24a500afdfb0","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12601",4486,"FL","Broward (County)","WEST PARK","33023",4,0,4,0,0,0,3,23640,0,0,23640,3,0,0,3,"624804b9cbab24a500afdfb4","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12602",4486,"FL","Broward (County)","MIAMI GARDENS","33028",1,0,1,0,0,0,1,7030,0,0,7030,1,0,0,1,"624804b9cbab24a500afdfc5","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12603",4486,"FL","Broward (County)","PEMBROOK PINES","33028",2,0,2,0,0,0,2,9052,0,0,9052,2,0,0,2,"624804b9cbab24a500afdfc9","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12604",4486,"FL","Miami-Dade (County)","HOMESTEAD","33032",16,0,16,0,0,0,13,53570,0,0,53570,13,0,0,13,"624804b9cbab24a500afdfd3","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12605",4486,"FL","Miami-Dade (County)","HOMESTEAD","33033",173,0,173,0,0,0,123,621583.5,0,0,621583.5,123,0,0,123,"624804b9cbab24a500afdfd4","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12606",4486,"FL","Miami-Dade (County)","HOMESTED","33033",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdfd5","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12607",4486,"FL","Miami-Dade (County)","HOMESTEAD","33034",9,0,9,0,0,0,4,31611.38,0,0,31611.38,4,0,0,4,"624804b9cbab24a500afdfd7","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12608",4486,"FL","Monroe (County)","SUMMERLAND KEY","33042",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"624804b9cbab24a500afdfda","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
"12609",4486,"FL","Broward (County)","MIAMI GARDENS","33056",2,0,2,0,0,0,2,4882.82,0,0,4882.82,2,0,0,2,"624804b9cbab24a500afdfe1","DR-4486-FL","FL","DR","2020-03-25T12:45:00.000Z",2020,"Biological","COVID-19 PANDEMIC",1,0,1,1,"2020-01-20T14:00:00.000Z","",""
